id,name,task_description,area,budgeted_amount,status,asset_id,asset_type,fiscal_year,start_date,inactive,neighborhood,council_district,ward,tract,public_works_division,pli_division,police_zone,fire_zone,latitude,longitude
417961382,COMPLETE STREETS,Prospect Drive Traffic Calming,Engineering and Construction,20000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
997812955,COMPLETE STREETS,Saline Street Traffic Calming,Engineering and Construction,50000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
38649428,COMPLETE STREETS,South Dallas Avenue Road Diet,Engineering and Construction,100000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
781551224,"DESIGN, CONSTRUCTION, AND INSPECTION SERVICES",Construction Management/Construction Inspection,Engineering and Construction,100000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
1349042598,"DESIGN, CONSTRUCTION, AND INSPECTION SERVICES",Vision Zero Study,Engineering and Construction,300000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
1432606856,DISTRICT 7 MOBILITY TRUST FUND,"Pedestrian Improvements, Mobility, and Infrastructure",Engineering and Construction,100000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
1794716527,EAST CARSON STREET (PENNDOT),East Carson Street - Construction,Engineering and Construction,1500000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
1570344567,FLEX BEAM GUIDERAILS AND FENCING,Contingency,Engineering and Construction,75000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
2004454999,FLOOD CONTROL PROJECTS,Stormwater Improvements in Carrick,Engineering and Construction,350000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
1528881208,FLOOD CONTROL PROJECTS,Streets Run - Redesign,Engineering and Construction,2500000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
2122448353,FOUR MILE RUN,Four Mile Run - Design,Engineering and Construction,4000000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
255077186,LIBERTY AVENUE (HSIP),Liberty Avenue (HSIP) - Preliminary Design,Engineering and Construction,300000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
143087396,"PENN AVENUE RECONSTRUCTION, PHASE II (TIP)","Penn Avenue Reconstruction, Phase II - Final Design",Engineering and Construction,16000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
785804382,"PENN AVENUE RECONSTRUCTION, PHASE II (TIP)","Penn Avenue Reconstruction, Phase II - Utility Clearance",Engineering and Construction,50000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
9340870,RAMP AND PUBLIC SIDEWALK,ADA Compliant Ramps,Engineering and Construction,150000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
512005925,RAMP AND PUBLIC SIDEWALK,Critical Sidewalk Gaps,Engineering and Construction,250000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
19932800,RAMP AND PUBLIC SIDEWALK,Public Sidewalks,Engineering and Construction,150000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
421416203,SMALLMAN STREET RECONSTRUCTION,Smallman Street Reconstruction,Engineering and Construction,11900000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
974643338,STEP REPAIR AND REPLACEMENT,Repairs to City Steps,Engineering and Construction,360000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
2111221477,STREET RESURFACING,Grant Street - Brick Repairs,Engineering and Construction,950000,Planned,,Non-Asset,2018,2018-02-12,,Central Business District,6,1,42003020100,6,1,2,1-4,40.43842212,-79.99746054
641977636,STREETSCAPE AND INTERSECTION RECONSTRUCTION,Liberty Avenue Complete Streets Upgrades with Crosswalks,Engineering and Construction,50000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
339801633,STREETSCAPE AND INTERSECTION RECONSTRUCTION,South 21st Street Complete Green Streets,Engineering and Construction,4982045,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
2022935395,TRAIL DEVELOPMENT,Trolley Trail Phase 2,Engineering and Construction,350863.2,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
1045320165,CDBG ADMINISTRATION,CDBG Administration - Overall Administration,Administration/Sub-Award,55000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
1410220079,CDBG PERSONNEL,CDBG Personnel - Overall Administration,Administration/Sub-Award,1100000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
480012726,CITIZEN PARTICIPATION,Provide information to the City of Pittsburgh to achieve the most citizen participation regarding the CDBG program,Administration/Sub-Award,180000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
1549914491,COMMUNITY-BASED ORGANIZATIONS,Council District 1 Community Based Organizations,Administration/Sub-Award,65000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
1303464728,COMMUNITY-BASED ORGANIZATIONS,Council District 2 Community Based Organizations,Administration/Sub-Award,65000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
762935307,COMMUNITY-BASED ORGANIZATIONS,Council District 3 Community Based Organizations,Administration/Sub-Award,65000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
1078842365,COMMUNITY-BASED ORGANIZATIONS,Council District 4 Community Based Organizations,Administration/Sub-Award,65000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
1618763884,COMMUNITY-BASED ORGANIZATIONS,Council District 5 Community Based Organizations,Administration/Sub-Award,65000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
651707998,COMMUNITY-BASED ORGANIZATIONS,Council District 6 Community Based Organizations,Administration/Sub-Award,65000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
1222047212,COMMUNITY-BASED ORGANIZATIONS,Council District 7 Community Based Organizations,Administration/Sub-Award,65000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
1088045587,COMMUNITY-BASED ORGANIZATIONS,Council District 8 Community Based Organizations,Administration/Sub-Award,65000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
413288573,COMMUNITY-BASED ORGANIZATIONS,Council District 9 Community Based Organizations,Administration/Sub-Award,65000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
960435724,COMMUNITY-BASED ORGANIZATIONS,Mayor Community Based Organizations,Administration/Sub-Award,65000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
1193714307,EMERGENCY SOLUTIONS GRANT,"The ESG program will provide approximately 2,800 individuals with shelter, rapid rehousing, homeless prevention, permanent housing, and street outreach assistance",Administration/Sub-Award,1149000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
2027117212,HOUSING OPPORTUNITIES FOR PERSONS WITH AIDS,Rental Assistance and Referral Services,Administration/Sub-Award,838000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
1115661651,URBAN LEAGUE- HOUSING COUNSELING,Housing Counseling for Low- and Moderate-Income Residents,Administration/Sub-Award,100000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
1875411361,SENIOR COMMUNITY PROGRAM,Senior Community Program,Administration/Sub-Award,750000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
163543987,REMEDIATION OF CONDEMNED BUILDINGS,Demolition of City-owned Property & Vacant Structures and Party Wall Program,Public Safety,1700000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
1335673713,NEIGHBORHOOD EMPLOYMENT CENTERS,Neighborhood Employment Centers - Support for Employment Program,Administration/Sub-Award,150000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
1139299321,PITTSBURGH EMPLOYMENT PROGRAM,Pittsburgh Employment Program - Support for Employment Program,Administration/Sub-Award,150000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
1912802753,PUBLIC SAFETY CAMERAS,Replacement of Cameras,Public Safety,2250000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
1982411509,LITTER CAN UPGRADES AND MONITORING,Purchase of 175 Street Litter Cans,Facility Improvement,200000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
289535097,LITTER CAN UPGRADES AND MONITORING,Purchase of New & Replacement Lids for 200 Litter Cans,Facility Improvement,90000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
101417805,FACILITY IMPROVEMENTS - CITY FACILITIES,Homewood Infrastructure Upgrades,Facility Improvement,750000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
1340474568,FACILITY IMPROVEMENTS - CITY FACILITIES,Project Administration (BOND),Facility Improvement,89190,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
938139726,FACILITY IMPROVEMENTS - CITY FACILITIES,Project Administration (PAYGO),Facility Improvement,38941,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
1145359801,FACILITY IMPROVEMENTS - PUBLIC SAFETY FACILITIES,Garage Door Replacement (4),Facility Improvement,200000,Completed,,Non-Asset,2019,2019-03-26,,,,,,,,,,0,0
354722557,FACILITY IMPROVEMENTS - PUBLIC SAFETY FACILITIES,New Public Safety Training and Administrative Complex,Facility Improvement,500000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
1008965568,FACILITY IMPROVEMENTS - PUBLIC SAFETY FACILITIES,Project Administration (BOND),Facility Improvement,18647,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
746484195,FACILITY IMPROVEMENTS - PUBLIC SAFETY FACILITIES,Project Administration (PAYGO),Facility Improvement,84180,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
1489184615,FACILITY IMPROVEMENTS - PUBLIC SAFETY FACILITIES,Public Safety Facility - Backup Generators,Facility Improvement,125000,In Progress,,Non-Asset,2018,2018-11-16,,,,,,,,,,0,0
1910509581,FACILITY IMPROVEMENTS - RECREATION AND SENIOR CENTERS,Project Administration (BOND),Facility Improvement,49243,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
980436469,FACILITY IMPROVEMENTS - SPORT FACILITIES,Project Administration (BOND),Facility Improvement,27752,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
971849868,PARK RECONSTRUCTION,Seldom Seen Greenway,Facility Improvement,100000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
1373750264,PARK RECONSTRUCTION - REGIONAL ASSET DISTRICT PARKS,RAD Parks - Court Renovations,Facility Improvement,240000,In Progress,,Non-Asset,2018,2018-08-15,,,,,,,,,,0,0
1007173825,PARK RECONSTRUCTION - REGIONAL ASSET DISTRICT PARKS,RAD Parks - Equipment,Facility Improvement,100000,Completed,,Non-Asset,2018,2018-04-04,,,,,,,,,,0,0
1048708373,PARK RECONSTRUCTION - REGIONAL ASSET DISTRICT PARKS,RAD Parks - Lighting Improvements,Facility Improvement,235000,In Progress,,Non-Asset,2019,2019-03-26,,,,,,,,,,0,0
865688221,PARK RECONSTRUCTION - REGIONAL ASSET DISTRICT PARKS,RAD Parks - Sidewalk Renovations,Facility Improvement,150000,Completed,,Non-Asset,2018,2018-08-15,,,,,,,,,,0,0
1311776953,PARK RECONSTRUCTION - REGIONAL ASSET DISTRICT PARKS,RAD Parks - Street Resurfacing,Facility Improvement,240000,Completed,,Non-Asset,2018,2018-08-15,,,,,,,,,,0,0
2014740139,PLAY AREA IMPROVEMENTS,Accessible Swings in Public Playgrounds,Facility Improvement,36000,Completed,,Non-Asset,2019,2019-03-26,,,,,,,,,,0,0
1632013678,POOL REHABILITATION,ADA Lifts and Carts,Facility Improvement,140000,Completed,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
830466185,POOL REHABILITATION,Electrical Upgrades at each of the 19 Pool Sites,Facility Improvement,380000,Planned,,Non-Asset,2018,2018-04-04,,,,,,,,,,0,0
1187135828,CHOICE NEIGHBORHOOD,Mixed Income Rental Development,Neighborhood and Community Development,1454400,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
1582790710,CHOICE NEIGHBORHOOD,Park Construction & Green Infrastructure,Neighborhood and Community Development,436320,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
1901230881,ECONOMIC DEVELOPMENT AND HOUSING,125 New/Substantially Renovated Rental Units Developed,Neighborhood and Community Development,1400000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
576488197,ECONOMIC DEVELOPMENT AND HOUSING,130 New/Substantially Renovated Rental Units Developed,Neighborhood and Community Development,1076400,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
812360621,ECONOMIC DEVELOPMENT AND HOUSING,35 New/Substantially Renovated for Sale Housing Units Developed,Neighborhood and Community Development,1400000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
1625559699,ECONOMIC DEVELOPMENT AND HOUSING,50 Residential Facades Improved,Neighborhood and Community Development,150000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
236785048,ECONOMIC DEVELOPMENT AND HOUSING,"New Business Start Up, Business Expansion, and Business Attraction",Neighborhood and Community Development,200000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
535699045,MAJOR DEVELOPMENTS,"Closed schools and asset stewardship, Public Space Improvements, Transit Improvements, Park and Open Space Development, Brownfield Development, and other Infrastructure Improvements",Neighborhood and Community Development,450000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
1848684884,URBAN REDEVELOPMENT AUTHORITY PERSONNEL,HOME Program Administration,Administration/Sub-Award,160000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
45067983,URBAN REDEVELOPMENT AUTHORITY PERSONNEL,"Personnel for Housing Initiatives, Business Development, Major Projects",Administration/Sub-Award,2000000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
1393515391,URBAN REDEVELOPMENT AUTHORITY PROPERTY MAINTENANCE,Clearing URA Property of Grass/Weeds/Snow,Neighborhood and Community Development,400000,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
275544547,STREET RESURFACING,Street Resurfacing City Wide,Engineering and Construction,15065798,Planned,,Non-Asset,2018,2018-02-12,,,,,,,,,,0,0
2054868015,FACILITY IMPROVEMENTS - CITY FACILITIES,FOURTH DIVISION - CONSTRUCTION,Facility Improvement,2000000,Planned,Public Works 4th Division Main Building,Facility,2019,2019-03-20,,Knoxville,3,30,42003300100,5,30,3,4-7,40.41398425,-79.99615292
1863779260,BOB O'CONNOR GOLF COURSE,BOB O'CONNOR GOLF COURSE,Facility Improvement,200000,Planned,Schenley Park Golf Course Clubhouse,Facility,2019,2019-03-20,,Squirrel Hill North,5,14,42003140100,3,14,4,2-8,40.4383258,-79.93462781
126928916,FACILITY IMPROVEMENTS - SPORT FACILITIES,WESTWOOD PARK - FIELD LIGHT UPGRADES,Facility Improvement,325000,Planned,Westwood School,Park,2019,2019-03-20,,Westwood,2,28,42003563100,5,28,6,1-18,40.43055765,-80.05023087
1628740637,CONSULTANTS FOR PLANS AND STUDIES,SAW MILL RUN - ZONING STUDY,Neighborhood and Community Development,100000,Planned,,Non-Asset,2019,2019-03-20,,Duquesne Heights,4,20,42003191400,5,20,3,4-28,40.42521948,-80.02107885
970198482,LARIMER CHOICE NEIGHBORHOOD,30 OWNER OCCUPIED FACADE RENOVATIONS,Neighborhood and Community Development,218160,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
350802017,LARIMER CHOICE NEIGHBORHOOD,35 UNITS MIXED INCOME HOUSING,Neighborhood and Community Development,1090800,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
820702035,ADA COMPLIANCE,"BRAILING FORMS, BROCHURES, AND SIGNS",Administration/Sub-Award,10000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
140549228,ADA COMPLIANCE,FIRST RESPONDER'S GUIDE FOR PEOPLE WITH DISABILITIES,Administration/Sub-Award,10000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
2087955637,ADA COMPLIANCE,INTERPRETIVE SERVICES,Administration/Sub-Award,15000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
1783460688,ADA COMPLIANCE,RUG TILES IN HEALTHY ACTIVE LIVING CENTERS,Administration/Sub-Award,5000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
1084471235,ADVANCED TRANSPORTATION AND CONGESTION MANAGEMENT TECHNOLOGIES DEVELOPMENT (ATCMTD),ATCMTD - SMART SIGNALS,Engineering and Construction,1000000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
417623467,ADVANCED TRANSPORTATION AND CONGESTION MANAGEMENT TECHNOLOGIES DEVELOPMENT (ATCMTD),ATCMTD - SMART SIGNALS,Engineering and Construction,10306977.5,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
2058442136,BEDFORD DWELLINGS CHOICE NEIGHBORHOOD,BEDFORD - CHOICE NEIGHBORHOOD,Neighborhood and Community Development,500000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
525902753,BEDFORD DWELLINGS CHOICE NEIGHBORHOOD,BEDFORD - CHOICE NEIGHBORHOOD,Neighborhood and Community Development,1500000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
914784172,BRIDGE UPGRADES,CONTINGENCY - BRIDGE UPGRADES,Engineering and Construction,500000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
1182119728,BUS RAPID TRANSIT,PHASE I STREET AND SIGNAL IMPROVEMENTS,Engineering and Construction,1500000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
2124485771,BUS RAPID TRANSIT,PHASE I STREET AND SIGNAL IMPROVEMENTS,Engineering and Construction,3000000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
1987119480,CAPITAL EQUIPMENT ACQUISITION,25 YARD REFUSE PACKER (2),Vehicles and Equipment,590000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
1826389924,CAPITAL EQUIPMENT ACQUISITION,AERIAL (1),Vehicles and Equipment,958000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
1542713116,CAPITAL EQUIPMENT ACQUISITION,ALS AMBULANCE (2),Vehicles and Equipment,610000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
1267556127,CAPITAL EQUIPMENT ACQUISITION,ARSON PICKUPS (2),Vehicles and Equipment,80000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
1737804465,CAPITAL EQUIPMENT ACQUISITION,BACKHOE (1),Vehicles and Equipment,120750,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
1902038854,CAPITAL EQUIPMENT ACQUISITION,CARGO VAN - SPECIAL EVENTS (1),Vehicles and Equipment,40000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
1678924615,CAPITAL EQUIPMENT ACQUISITION,CHARGING INFRASTRUCTURE,Vehicles and Equipment,50000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
1088353554,CAPITAL EQUIPMENT ACQUISITION,CHIEF SUV (1),Vehicles and Equipment,43500,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
691592497,CAPITAL EQUIPMENT ACQUISITION,CONTINGENCY,Vehicles and Equipment,70000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
2133996560,CAPITAL EQUIPMENT ACQUISITION,ELECTRIC SEDANS (6),Vehicles and Equipment,210000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
1641741000,CAPITAL EQUIPMENT ACQUISITION,ELECTRIC/HYBRID FUNDING,Vehicles and Equipment,75000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
1616460704,CAPITAL EQUIPMENT ACQUISITION,FIVE TON DUMP TRUCK (1),Vehicles and Equipment,146000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
148858973,CAPITAL EQUIPMENT ACQUISITION,FUEL TRUCK (1),Vehicles and Equipment,120000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
1427827720,CAPITAL EQUIPMENT ACQUISITION,GROUNDSMASTER 580D (1),Vehicles and Equipment,120000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
435980395,CAPITAL EQUIPMENT ACQUISITION,HIGHLIFT (1),Vehicles and Equipment,162750,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
835442554,CAPITAL EQUIPMENT ACQUISITION,INSURANCE,Vehicles and Equipment,30000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
2054511244,CAPITAL EQUIPMENT ACQUISITION,NCA REPAIRS,Vehicles and Equipment,240250,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
2103297333,CAPITAL EQUIPMENT ACQUISITION,ONE TON FOREMAN TRUCK (1),Vehicles and Equipment,46000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
1546718992,CAPITAL EQUIPMENT ACQUISITION,ONE-TON DUMP (1),Vehicles and Equipment,91250,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
1189880059,CAPITAL EQUIPMENT ACQUISITION,ONE-TON DUMP (2),Vehicles and Equipment,103000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
1334921179,CAPITAL EQUIPMENT ACQUISITION,PICKUP TRUCK (1),Vehicles and Equipment,35000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
249898374,CAPITAL EQUIPMENT ACQUISITION,PICKUP TRUCK (3),Vehicles and Equipment,105000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
2108157998,CAPITAL EQUIPMENT ACQUISITION,PICKUP TRUCK (6),Vehicles and Equipment,210000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
854368538,CAPITAL EQUIPMENT ACQUISITION,PROFESSIONAL SERVICES,Vehicles and Equipment,10000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
626707902,CAPITAL EQUIPMENT ACQUISITION,STREET SWEEPER (1),Vehicles and Equipment,217500,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
553001209,CAPITAL EQUIPMENT ACQUISITION,TEN TON DUMP TRUCK (3),Vehicles and Equipment,471000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
1121368004,CAPITAL EQUIPMENT ACQUISITION,TRANSIT VAN (1),Vehicles and Equipment,45000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
206395772,CDBG ADMINISTRATION,CDBG ADMINISTRATION - OVERALL ADMINISTRATION,Administration/Sub-Award,175000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
1358447588,CITIZEN PARTICIPATION,CDBG PROGRAM CITIZEN PARTICIPATION,Administration/Sub-Award,120000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
1118697154,CITY COUNCIL'S UNSPECIFIED LOCAL OPTION,Center for Victims/Pittsburgh Mediation Center,Administration/Sub-Award,2500,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
309976745,CITY COUNCIL'S UNSPECIFIED LOCAL OPTION,District 1 CDBG ULO,Administration/Sub-Award,70000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
133953430,CITY COUNCIL'S UNSPECIFIED LOCAL OPTION,District 2 CDBG ULO,Administration/Sub-Award,70000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
1066596300,CITY COUNCIL'S UNSPECIFIED LOCAL OPTION,District 3 CDBG ULO,Administration/Sub-Award,70000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
1771897018,CITY COUNCIL'S UNSPECIFIED LOCAL OPTION,District 4 CDBG ULO,Administration/Sub-Award,70000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
1132539868,CITY COUNCIL'S UNSPECIFIED LOCAL OPTION,District 5 CDBG ULO,Administration/Sub-Award,70000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
1292357152,CITY COUNCIL'S UNSPECIFIED LOCAL OPTION,District 6 CDBG ULO,Administration/Sub-Award,70000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
944116501,CITY COUNCIL'S UNSPECIFIED LOCAL OPTION,District 7 CDBG ULO,Administration/Sub-Award,70000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
306819821,CITY COUNCIL'S UNSPECIFIED LOCAL OPTION,District 8 CDBG ULO,Administration/Sub-Award,70000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
1674337487,CITY COUNCIL'S UNSPECIFIED LOCAL OPTION,District 9 CDBG ULO,Administration/Sub-Award,70000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
987292798,CITY COUNCIL'S UNSPECIFIED LOCAL OPTION,Greater Pittsburgh Community Food Bank,Administration/Sub-Award,100000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
1045484967,CITY COUNCIL'S UNSPECIFIED LOCAL OPTION,Pittsburgh Action Against Rape,Administration/Sub-Award,2500,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
1370298370,CITY COUNCIL'S UNSPECIFIED LOCAL OPTION,Pittsburgh Community Services - Hunger,Administration/Sub-Award,100000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
1605771142,CITY COUNCIL'S UNSPECIFIED LOCAL OPTION,Pittsburgh Community Services - Safety,Administration/Sub-Award,15000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
2119980039,COMMUNITY-BASED ORGANIZATIONS,HOUSING AND ECONOMIC DEVELOPMENT IMPROVEMENTS,Administration/Sub-Award,700000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
316638988,COMPLETE STREETS,GREEN LIGHT GO - PEDESTRIAN INFRASTRUCTURE UPGRADES,Engineering and Construction,200000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
1878656519,COMPLETE STREETS,GREEN LIGHT GO - PEDESTRIAN INFRASTRUCTURE UPGRADES,Engineering and Construction,527500,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
517149896,COMPLETE STREETS,LOCAL AUTOMATED RED LIGHT ENFORCEMENT PLANNING,Engineering and Construction,100000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
1579553500,COMPLETE STREETS,NEIGHBORHOOD TRAFFIC CALMING,Engineering and Construction,190000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
625732325,COMPLETE STREETS,NEIGHBORHOOD TRAFFIC CALMING,Engineering and Construction,300000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
1338612073,COMPLETE STREETS,ONEPGH  INTEGRATED TRAFFIC SIGNAL DEVELOPMENT PLAN,Engineering and Construction,600000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
1665485170,COMPLETE STREETS,SIGNAL PROJECT DESIGN SERVICES,Engineering and Construction,250000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
997048169,COMPLETE STREETS,VISION ZERO - HIGH CRASH CORRIDOR REMEDIATION,Engineering and Construction,150000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
548255638,COMPLETE STREETS,VISION ZERO - HIGH CRASH CORRIDOR REMEDIATION,Engineering and Construction,200000,Planned,,Non-Asset,2019,2019-03-20,,,,,,,,,,0,0
